entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
2949,KPDK,20/19,3022,00000,3,1,020853,AO2 SLP218 T02000194 53001,BR,BKN007;BKN011,0,20211002
2976,KATL,21/19,3022,13004,5,0,020912,AO2 T02110194 $,BR,SCT005;BKN012;BKN044,1,20211002
2975,KATL,21/19,3022,00000,5,0,020939,AO2 T02110194 $,BR,SCT007;SCT038;BKN047,1,20211002
2974,KATL,21/19,3022,12003,5,0,020952,AO2 SLP225 T0211 $,BR,BKN007;BKN038;OVC047,1,20211002
2948,KPDK,21/19,3023,00000,4,1,020953,AO2 SLP220 T02060194,BR,BKN006;OVC015,0,20211002
2973,KATL,21/20,3023,16006,4,0,021052,AO2 SLP229 CIG 004V007 T02110200 $,BR,BKN005;OVC047,1,20211002
2947,KPDK,21/20,3024,15004,5,0,021053,AO2 SLP225 T02060200,BR,OVC006,0,20211002
2972,KATL,21/19,3024,15005,4,0,021152,AO2 SLP233 T02110194 10217 21061 53009,BR,OVC005,0,20211002
2946,KPDK,21/20,3025,17004,5,0,021153,AO2 CIG 006V011 SLP230 T02060200 10206 20200 53008,BR,OVC007,0,20211002
2971,KATL,21/20,3024,15005,3,0,021201,AO2 CIG 003V005 T02110200,BR,OVC004,0,20211002
2970,KATL,21/19,3025,16005,5,0,021246,AO2 CIG 006V010 BINOVC,BR,FEW004;OVC007,0,20211002
2969,KATL,21/19,3025,15006,6,0,021252,AO2 SLP237 CIG 006V010 BINOVC T02110194,BR,FEW004;OVC007,0,20211002
2945,KPDK,21/19,3026,00000,7,0,021253,AO2 SLP235 T02110194,NA,OVC009,0,20211002
2968,KATL,22/19,3026,18007,7,0,021320,AO2 BINOVC T02170189,NA,OVC011,0,20211002
2967,KATL,22/19,3026,18008,8,0,021352,AO2 SLP239 BINOVC T02170189,NA,OVC012,0,20211002
2944,KPDK,22/19,3026,16003,9,0,021353,AO2 SLP233 T02170194,NA,OVC009,0,20211002
2966,KATL,22/19,3025,19005,10,0,021435,AO2 BINOVC T02220189,NA,OVC017,0,20211002
2965,KATL,23/19,3025,19006,10,0,021452,AO2 SLP236 BINOVC T02280189 58000,NA,OVC017,0,20211002
2943,KPDK,23/19,3026,14004,10,0,021453,AO2 SLP232 T02280189 50003,NA,OVC014,0,20211002
2964,KATL,24/19,3024,16006,10,0,021552,AO2 SLP231 T02390189,NA,BKN022,0,20211002
2942,KPDK,24/19,3024,00000,10,0,021553,AO2 SLP226 T02390189,NA,OVC014,0,20211002
2941,KPDK,24/19,3024,VRB04,10,0,021600,AO2 T02440189,NA,BKN023,0,20211002
2963,KATL,25/19,3023,13005,10,0,021646,AO2,NA,SCT022;BKN030;BKN250,0,20211002
2962,KATL,24/19,3023,12004,10,0,021652,AO2 SLP228 T02440189,NA,FEW022;BKN030;BKN250,0,20211002
2940,KPDK,25/19,3023,15004,10,0,021653,AO2 SLP222 T02500189,NA,SCT025;BKN031;BKN041,0,20211002
2961,KATL,26/18,3021,14004,10,0,021752,AO2 SLP221 T02560183 10256 20206 58010,NA,FEW028;SCT033;BKN200;BKN250,0,20211002
2939,KPDK,26/19,3021,18004,10,0,021753,AO2 SLP217 T02610189 10267 20211 56014,NA,FEW029;FEW040,0,20211002
2960,KATL,26/18,3019,20004,10,0,021852,AO2 SLP214 T02610178,NA,SCT030;BKN041;BKN200;BKN250,0,20211002
2938,KPDK,26/18,3019,19007,10,0,021853,AO2 SLP209 T02610183,NA,FEW031;FEW042,0,20211002
2959,KATL,27/17,3017,18007,10,0,021952,AO2 SLP208 MDT CU SE-SW-NW T02670172,NA,SCT038;BKN200,0,20211002
2937,KPDK,26/17,3017,VRB03,10,0,021953,AO2 SLP204 T02610172,NA,FEW036,0,20211002
2958,KATL,26/17,3015,VRB04,10,0,022052,AO2 SLP201 MDT CU SW T02610172 56019,NA,FEW038;FEW070;BKN200;BKN250,0,20211002
2936,KPDK,26/18,3015,13004,10,0,022053,AO2 SLP197 T02560178 56020,NA,FEW039,0,20211002
2957,KATL,26/17,3014,18003,10,0,022152,AO2 SLP196 T02610172,NA,FEW038;BKN200;BKN250,0,20211002
2935,KPDK,25/18,3014,11003,10,0,022153,AO2 SLP192 T02500183,NA,CLR,0,20211002
3036,KATL,25/18,3014,10006,10,0,022252,AO2 SLP196 T02500183,NA,FEW150;BKN200;BKN250,0,20211002
3010,KPDK,24/18,3014,00000,10,0,022253,AO2 SLP192 T02390183,NA,CLR,0,20211002
3035,KATL,24/18,3013,12005,10,0,022352,AO2 SLP196 T02440183 10272 20244 56006,NA,FEW150;BKN200;BKN250,0,20211002
3009,KPDK,21/19,3014,00000,9,0,022353,AO2 SLP194 T02110189 10272 20211 55005,NA,CLR,0,20211002
3034,KATL,23/18,3014,13005,10,0,030052,AO2 SLP199 T02330183,NA,SCT200;BKN250,0,20211003
3008,KPDK,21/18,3014,00000,10,0,030053,AO2 SLP196 T02060183,NA,CLR,0,20211003
3033,KATL,23/18,3014,12005,10,0,030152,AO2 SLP199 T02280183,NA,FEW150;SCT200;BKN250,0,20211003
3007,KPDK,20/18,3015,00000,9,0,030153,AO2 SLP198 T02000183,NA,CLR,0,20211003
3032,KATL,22/18,3014,13004,10,0,030252,AO2 SLP199 T02220183 50003,NA,FEW150;SCT200;BKN250,0,20211003
3006,KPDK,19/18,3014,00000,9,1,030253,AO2 SLP197 T01940183 50002,NA,CLR,0,20211003
3031,KATL,22/18,3015,00000,10,0,030352,AO2 SLP200 T02170183,NA,FEW150;BKN200;BKN250,0,20211003
3005,KPDK,19/18,3015,00000,7,1,030353,AO2 SLP197 T01940183,NA,CLR,0,20211003
3030,KATL,22/18,3014,00000,10,0,030452,AO2 SLP197 T02170183 402720206,NA,SCT150;BKN200;BKN250,0,20211003
3004,KPDK,20/19,3014,00000,8,1,030453,AO2 SLP193 T02000189 402720194,NA,FEW120,0,20211003
3029,KATL,21/18,3012,14003,10,0,030552,AO2 SLP192 T02110183 10244 20211 58006,NA,SCT180;BKN220;BKN250,0,20211003
3003,KPDK,19/18,3013,00000,7,1,030553,AO2 SLP188 T01890183 10217 20189 58006,NA,CLR,0,20211003
3028,KATL,21/18,3012,14003,10,0,030652,AO2 SLP190 T02060183,NA,FEW150;SCT220;BKN250,0,20211003
3002,KPDK,19/18,3012,00000,7,1,030653,AO2 SLP185 T01890178,NA,CLR,0,20211003
3027,KATL,21/18,3010,14004,10,0,030752,AO2 SLP184 T02060183,NA,BKN150;BKN200;BKN250,0,20211003
3001,KPDK,19/18,3011,00000,7,1,030753,AO2 SLP180 T01890178,NA,CLR,0,20211003
3026,KATL,21/18,3009,16005,10,0,030852,AO2 SLP182 T02060178 58010,NA,FEW045;SCT100;BKN150;BKN200;BKN250,0,20211003
3000,KPDK,20/18,3010,00000,8,1,030853,AO2 SLP178 T02000183 56009,NA,BKN044,0,20211003
3025,KATL,21/18,3009,19006,10,0,030952,AO2 SLP182 T02060178,NA,SCT043;BKN130;BKN180;BKN250,0,20211003
2999,KPDK,20/18,3010,16003,9,1,030953,AO2 SLP178 T02000183,NA,SCT044;SCT050,0,20211003
3024,KATL,21/18,3010,19006,10,0,031052,AO2 SLP183 T02060178,NA,FEW045;BKN130;BKN200;BKN250,0,20211003
2998,KPDK,19/18,3010,00000,9,0,031053,AO2 SLP181 T01940183,NA,BKN043;BKN055,0,20211003
3023,KATL,20/18,3009,18004,10,0,031152,AO2 SLP182 T02000178 10211 20200 58000,NA,FEW045;SCT130;BKN200;BKN250,0,20211003
2997,KPDK,20/18,3010,00000,8,0,031153,AO2 SLP181 T02000183 10200 20183 54000,NA,BKN042;BKN055;BKN100,0,20211003
3022,KATL,21/18,3011,19004,9,0,031252,AO2 SLP186 T02060178,NA,FEW045;SCT100;BKN130;BKN200,0,20211003
2996,KPDK,20/18,3011,16003,8,0,031253,AO2 SLP185 T02000183,NA,BKN040,0,20211003
3021,KATL,22/19,3010,19004,10,0,031352,AO2 SLP186 T02170189,NA,FEW040;SCT050;BKN200,0,20211003
2995,KPDK,21/19,3011,18004,9,0,031353,AO2 SLP184 T02110189,NA,FEW047;FEW090,0,20211003
3020,KATL,22/19,3011,19008,10,0,031452,AO2 SLP187 T02220189 51004,NA,SCT038;BKN085;OVC200,0,20211003
2994,KPDK,23/19,3011,19008,10,0,031453,AO2 SLP184 T02280194 51003,NA,FEW042;FEW080,0,20211003
3019,KATL,23/19,3011,19008,10,0,031552,AO2 SLP186 T02280194,NA,FEW042;SCT060;BKN140;BKN200,0,20211003
2993,KPDK,23/20,3011,19008,10,0,031553,AO2 SLP182 T02330200,NA,BKN041;OVC048,0,20211003
3018,KATL,24/19,3010,19006,10,0,031652,AO2 SLP185 T02390194,NA,FEW015;FEW040;BKN150;OVC200,0,20211003
2992,KPDK,24/20,3010,18007,10,0,031653,AO2 SLP178 T02390200,NA,FEW018,0,20211003
3017,KATL,24/19,3007,20006,10,0,031752,AO2 LTG DSNT NW RAB12E36 SLP175 CB DSNT NW BINOVC P0000 60000 T02390194 10239 20200 58012,NA,FEW020;BKN130;OVC200,0,20211003
2991,KPDK,24/20,3007,17006,10,0,031753,AO2 LTG DSNT W SLP169 T02440200 10244 20200 58014,NA,FEW020;FEW038;SCT047,0,20211003
2990,KPDK,25/20,3005,20005,10,0,031831,AO2 LTG DSNT E AND SE T02500200,NA,BKN023;BKN030,0,20211003
2989,KPDK,25/20,3003,19008,10,0,031850,AO2 LTG DSNT N-SE,NA,SCT024;BKN030,0,20211003
3016,KATL,23/21,3004,22007,10,0,031852,AO2 LTG DSNT NE AND E RAB04E39 SLP165 CB DSNT NE-E BINOVC P0000 T02330206,NA,SCT014;BKN140;OVC200,0,20211003
2988,KPDK,25/20,3003,19006,10,0,031853,AO2 LTG DSNT N-SE SLP157 T02500200,NA,SCT026;BKN032;BKN120,0,20211003
2987,KPDK,24/20,3003,18007,10,0,031917,AO2 LTG DSNT E T02440200,NA,SCT021;BKN026;BKN032,0,20211003
3015,KATL,24/20,3003,VRB05,10,0,031945,AO2 T02440200,NA,BKN017;BKN065;BKN150;OVC250,0,20211003
3014,KATL,24/20,3003,20007,10,0,031952,AO2 SLP159 T02440200,NA,BKN017;BKN065;BKN150;OVC250,0,20211003
2986,KPDK,24/20,3002,23006,10,0,031953,AO2 LTG DSNT N AND NE SLP155 T02440200,NA,SCT023;BKN032;OVC120,0,20211003
2985,KPDK,24/20,3002,26004,10,0,032000,AO2 LTG DSNT NE T02440200,NA,BKN022;BKN029;OVC050,0,20211003
3013,KATL,24/20,3002,22007,10,0,032017,AO2 MDT CU SW-NW-N CB DSNT SE T02440200,NA,SCT018;BKN065;BKN120;OVC200,0,20211003
3012,KATL,25/20,3001,21006,10,0,032052,AO2 SLP155 MDT CU SW-W 60000 T02500200 56019,NA,FEW020;BKN130,0,20211003
2984,KPDK,24/21,3002,18004,10,0,032053,AO2 SLP151 T02440206 58006,NA,FEW019;BKN027;OVC120,0,20211003
2983,KPDK,24/21,3001,19004,10,0,032107,AO2 T02440206,NA,FEW019;SCT041;BKN120,0,20211003
3011,KATL,24/20,3001,21005,10,0,032152,AO2 SLP154 CB DSNT SW SHRA W T02440200,NA,SCT020;BKN130;BKN200;BKN250,0,20211003
2982,KPDK,24/21,3000,18003,10,0,032153,AO2 SLP146 T02390206,NA,FEW033;SCT050;BKN065,0,20211003
3131,KATL,23/21,3001,00000,2,0,032240,AO2 LTG DSNT S AND SW OCNL LTICCC NW-N TS NW-N MOV NE RAB21 TSB40 P0015 T02280206,TSRA;BR,SCT026CB;BKN043;BKN095;BKN250,0,20211003
3130,KATL,23/21,3001,31004,3,0,032244,AO2 LTG DSNT S AND SW RAB21 TSB40 OCNL LTGICCC NW-N TS NW-N MOV NE P0016 T02280206 $,TSRA;BR,SCT026CB;BKN043;BKN095;BKN250,1,20211003
3088,KPDK,23/21,3001,31003,8,0,032248,AO2 LTG DSNT S AND SW RAB34 P0000,VCTS;-RA,SCT025;BKN043;OVC110,0,20211003
3129,KATL,22/20,3004,24011G22,2,0,032252,AO2 LTG DSNT S RAB21 TSB40 PRESRR SLP165 OCNL LTGICCC NW-N TS NW-N MOV NE VIS LWR S-W P0021 T02170200 $,TSRA;BR,FEW007;BKN016CB;BKN049;BKN130;BKN250,1,20211003
3087,KPDK,23/21,3001,29003,10,0,032253,AO2 LTG DSNT S AND SW RAB34E53 SLP151 P0000 T02330206,VCTS,SCT026;BKN043;OVC110,0,20211003
3128,KATL,21/19,3003,18006G22,1,0,032257,AO2 LTG DSNT S OCNL LTGICCC OHD & ALQDS TS OHD & ALQDS MOV NE P0029 T02110189 $,+TSRA;BR,SCT007;BKN016CB;OVC047,1,20211003
3127,KATL,21/18,3002,27003,5,0,032306,AO2 LTG DSNT NE OCNL LTGICCC NE-SE TS NE-SE MOV NE VIS LWR NE-SE P0030 T02060183 $,-TSRA;BR,FEW007;SCT016CB;BKN095;BKN150;BKN250,1,20211003
3086,KPDK,23/21,3003,20006,2 1/2,0,032307,AO2 LTG DSNT S AND SW RAB2259 TSB03 P0003 T02280211,TSRA;BR,BKN025;BKN039;OVC110,0,20211003
3085,KPDK,22/21,3003,21005,1 3/4,0,032312,AO2 LTG DSNT S RAB2259 TSB03 P0004 T02220211,-TSRA;BR,SCT020;BKN031;OVC110,0,20211003
3084,KPDK,22/21,3003,21009G14,2 1/2,0,032318,AO2 LTG DSNT S RAB2259 TSB03 P0006 T02220211,-RA;BR,SCT016;BKN031;OVC060,0,20211003
3083,KPDK,22/21,3003,21005,2 1/2,0,032327,AO2 LTG DSNT SE AND S RAB2259 TSB03 P0010 T02170206,RA;BR,SCT013;BKN025;OVC070,0,20211003
3082,KPDK,21/21,3003,21005,3,0,032332,AO2 LTG DSNT SE AND S RAB2259 TSB03 P0010 T02110206,-RA;BR,FEW013;BKN040;OVC080,0,20211003
3126,KATL,22/19,3003,00000,10,0,032338,AO2 LTG DSNT NE-SE RAE38 TSE38 TS MOV NE CB DSNT NE-SE P0030 T02170189 $,NA,FEW007;FEW050;BKN100;BKN150;BKN250,1,20211003
3125,KATL,21/19,3003,00000,10,0,032352,AO2 RAE38 TSE38 SLP161 TS MOV NE CB DSNT NE-SE P0030 60051 T02110189 10256 20206 50004 $,NA,FEW007;FEW050;BKN100;BKN150;BKN250,1,20211003
3081,KPDK,21/19,3003,19004,10,0,032353,AO2 LTG DSNT SE RAB2259E53 TSB03 SLP157 P0012 60012 T02060194 10250 20206 53008,NA,SCT075;OVC090,0,20211003
3124,KATL,21/19,3002,15004,10,0,040052,AO2 SLP160 T02060189 $,NA,FEW070;BKN110;BKN150;BKN250,1,20211004
3080,KPDK,20/19,3003,00000,6,0,040053,AO2 SLP158 T02000194,BR,FEW080;BKN110,0,20211004
3123,KATL,21/19,3004,17004,10,0,040152,AO2 SLP164 T02060189 $,NA,SCT070;BKN110;BKN150;BKN250,1,20211004
3079,KPDK,21/20,3004,00000,5,0,040153,AO2 SLP160 T02060200,BR,OVC085,0,20211004
3122,KATL,20/18,3003,00000,10,0,040252,AO2 SLP161 T02000183 50001 $,NA,SCT045;SCT060;BKN110;BKN150;BKN250,1,20211004
3078,KPDK,20/19,3003,00000,8,1,040253,AO2 SLP157 T02000194 50002,NA,OVC080,0,20211004
3121,KATL,21/19,3003,00000,10,0,040352,AO2 SLP163 BINOVC T02060194 $,NA,SCT025;BKN045;OVC060,1,20211004
3077,KPDK,20/19,3003,00000,10,1,040353,AO2 SLP158 T02000194,NA,FEW060;OVC095,0,20211004
3120,KATL,21/19,3001,00000,10,0,040452,AO2 SLP155 T02060194 402560200 $,NA,FEW025;BKN045;BKN060,1,20211004
3076,KPDK,20/19,3002,00000,9,1,040453,AO2 SLP151 T02000194 402500183,NA,OVC045,0,20211004
3119,KATL,21/19,3000,20003,10,0,040552,AO2 SLP151 T02060189 10211 20200 58009 $,NA,FEW045;BKN060;BKN200,1,20211004
3075,KPDK,20/19,3000,00000,5,1,040553,AO2 SLP146 T02000194 10206 20200 58010,BR,SCT044;OVC060,0,20211004
3118,KATL,20/18,3000,21003,10,0,040652,AO2 SLP153 T02000183 $,NA,FEW040;BKN050;OVC200,1,20211004
3074,KPDK,20/19,3000,18003,7,1,040653,AO2 SLP144 T02000194,NA,BKN040;OVC049,0,20211004
3117,KATL,20/18,2999,16005,10,0,040747,AO2 $,NA,FEW007;BKN043;BKN060;OVC200,1,20211004
3116,KATL,20/18,2998,18004,10,0,040752,AO2 SLP145 T02000183 $,NA,FEW007;BKN043;BKN060;BKN130;OVC200,1,20211004
3073,KPDK,19/19,2999,00000,7,1,040753,AO2 SLP141 T01940194,NA,SCT050;SCT120,0,20211004
3115,KATL,20/18,2999,00000,10,0,040852,AO2 RAB0753E16 SLP145 SHRA W P0000 60000 T02000183 58005,NA,FEW007;SCT028;BKN041;BKN130;OVC200,0,20211004
3072,KPDK,20/19,2999,18003,9,1,040853,AO2 SLP140 T02000194 56006,NA,OVC042,0,20211004
3114,KATL,20/19,2998,21004,7,0,040952,AO2 RAB25 SLP145 P0000 T02000189,-RA,FEW005;SCT020;BKN080;OVC130,0,20211004
3071,KPDK,20/19,2998,15003,8,1,040953,AO2 SLP139 T02000194,NA,SCT042;OVC050,0,20211004
3113,KATL,20/19,2998,19004,9,0,041052,AO2 SLP146 P0002 T02000189,-RA,FEW005;BKN060;BKN080;OVC130,0,20211004
3070,KPDK,20/19,2999,00000,5,0,041053,AO2 SLP142 T02000194,BR,FEW019;BKN046;OVC060,0,20211004
3069,KPDK,19/19,2999,18003,7,0,041130,AO2 T01940189,NA,SCT005;SCT048;OVC070,0,20211004
3112,KATL,20/19,3000,00000,6,0,041152,AO2 SLP151 BKN006 V SCT P0004 60006 70057 T02000189 10206 20200 53004,-RA;BR,BKN006;BKN060;OVC130,0,20211004
3068,KPDK,19/19,2999,18003,4,0,041153,AO2 RAB52 SLP145 P0000 60000 70012 T01940194 10200 20194 53002,-RA;BR,SCT005;BKN048;OVC100,0,20211004
3067,KPDK,20/19,2999,00000,5,0,041220,AO2 RAE01 P0000 T02000194,BR,BKN009;OVC045,0,20211004
3111,KATL,20/19,3000,19004,5,0,041230,AO2 P0006 T02000189,RA;BR,SCT006;BKN012;OVC080,0,20211004
3110,KATL,20/19,3001,20006,4,0,041252,AO2 SLP154 CB DSNT SW P0011 T02000189,RA;BR,FEW006;BKN012;OVC037,0,20211004
3066,KPDK,20/19,3001,16003,5,0,041253,AO2 RAE01 CIG 004V009 SLP151 P0000 T02000194,BR,OVC006,0,20211004
3065,KPDK,20/19,3001,17003,1 3/4,0,041310,AO2 RAB02 P0002 T02000194,RA;BR,OVC006,0,20211004
3109,KATL,20/19,3001,20003,5,0,041317,AO2 LTG DSNT SW CB DSNT SW P0001 T02000189,-RA;BR,BKN006;BKN014;OVC034,0,20211004
3064,KPDK,20/19,3002,00000,3,0,041319,AO2 RAB02 P0003 T02000194,-RA;BR,OVC006,0,20211004
3063,KPDK,20/19,3002,00000,1 1/2,0,041324,AO2 RAB02 P0006 T02000194,-RA;BR,OVC006,0,20211004
3108,KATL,20/19,3002,19004,5,0,041329,AO2 P0002 T02000189,-RA;BR,SCT006;BKN012;OVC025,0,20211004
3062,KPDK,20/20,3002,00000,3,0,041336,AO2 RAB02 P0007 T02000200,-RA;BR,BKN005;BKN011;OVC015,0,20211004
3107,KATL,20/19,3002,20003,5,0,041350,AO2 P0004,-RA;BR,BKN006;BKN012;BKN023,0,20211004
3106,KATL,20/19,3002,19003,6,0,041352,AO2 SLP160 P0004 T02000189,-RA;BR,BKN006;BKN012;BKN023,0,20211004
3061,KPDK,21/20,3002,00000,3,0,041353,AO2 RAB02 SLP156 P0008 T02060200,-RA;BR,OVC005,0,20211004
3060,KPDK,21/20,3003,00000,4,0,041401,AO2 P0000 T02060200,-RA;BR,OVC004,0,20211004
3059,KPDK,21/20,3003,00000,1 3/4,0,041407,AO2 P0002 T02060200,RA;BR,OVC004,0,20211004
3058,KPDK,21/20,3003,00000,3,0,041417,AO2 CIG 003V007 P0003 T02060200,-RA;BR,OVC004,0,20211004
3105,KATL,21/19,3002,20003,10,0,041426,AO2 RAE03B25 P0000 T02060194,-RA,SCT005;BKN022;BKN034,0,20211004
3057,KPDK,21/20,3003,00000,2,0,041444,AO2 CIG 003V008 P0006 T02060200,RA;BR,BKN006;OVC011,0,20211004
3104,KATL,21/20,3003,20004,10,0,041452,AO2 RAE03B25E35 SLP162 P0000 60015 T02110200 51007,NA,SCT005;BKN032;BKN100,0,20211004
3056,KPDK,21/20,3003,00000,7,0,041453,AO2 CIG 004V009 SLP157 P0006 60014 T02110200 51013,-RA,OVC006,0,20211004
3103,KATL,22/19,3003,24006,10,0,041531,AO2 RAB21E31 P0000 T02170194,NA,SCT007;BKN012;BKN110,0,20211004
3102,KATL,22/19,3003,23005,10,0,041552,AO2 RAB21E31 SLP163 P0000 T02170194,NA,SCT008;BKN012;BKN017;BKN130,0,20211004
3055,KPDK,22/21,3003,00000,10,0,041553,AO2 RAE12 CIG 004V010 SLP157 P0001 T02170206,NA,BKN007;OVC013,0,20211004
3101,KATL,23/19,3004,21004,10,0,041614,AO2 T02280194,NA,FEW008;BKN017;BKN120,0,20211004
3100,KATL,23/19,3004,24005,10,0,041646,AO2,NA,FEW012;BKN040;BKN120,0,20211004
3099,KATL,23/19,3003,23004,10,0,041652,AO2 RAB50 SLP163 P0000 T02280194,-RA,FEW012;BKN040;BKN120;BKN200,0,20211004
3054,KPDK,22/21,3003,15005,10,0,041653,AO2 SLP158 T02220206,NA,BKN007;OVC013,0,20211004
3098,KATL,23/20,3002,22005,10,0,041734,AO2 RAE06 P0000 T02330200,NA,SCT013;BKN025;BKN100,0,20211004
3097,KATL,24/20,3001,VRB03,10,0,041752,AO2 RAE06 SLP153 TCU N-NE P0000 60015 T02440200 10244 20200 58008,NA,FEW013;BKN027TCU;BKN100,0,20211004
3053,KPDK,24/20,3000,15006,10,0,041753,AO2 SLP147 60015 T02390200 10239 20194 58008,NA,FEW015;BKN034;OVC050,0,20211004
3096,KATL,24/19,2999,VRB05,10,0,041823,AO2 MDT CU ALQDS T02440194,NA,SCT022;SCT250,0,20211004
3095,KATL,24/19,2998,18007,10,0,041852,AO2 SLP145 TCU NW-NE T02440194,NA,SCT022TCU;BKN045,0,20211004
3052,KPDK,25/19,2998,19004,10,0,041853,AO2 SLP137 T02500194,NA,SCT023;SCT031,0,20211004
3094,KATL,24/20,2998,15006,10,0,041913,AO2 LTG DSNT NW CB DSNT NW TCU ALQDS T02440200,NA,BKN017TCU;OVC048,0,20211004
3093,KATL,23/19,2999,18008,10,0,041952,AO2 SLP147 TCU NE T02280189,NA,SCT022TCU;SCT045;BKN100;BKN200,0,20211004
3051,KPDK,24/20,2998,15006,10,0,041953,AO2 SLP139 T02390200,NA,SCT025;SCT055,0,20211004
3092,KATL,22/19,2999,21006,10,0,042052,AO2 SLP146 TCU DSNT N T02220189 56007,NA,FEW015;BKN140,0,20211004
3050,KPDK,23/19,2998,18007,10,0,042053,AO2 SLP138 T02280194 56009,NA,CLR,0,20211004
3091,KATL,22/19,2999,22007,10,0,042152,AO2 RAB03E51 SLP148 P0000 T02170194,NA,FEW011;BKN110;BKN150;OVC200,0,20211004
3049,KPDK,22/19,2999,20005,10,0,042153,AO2 SLP143 T02220194,NA,FEW016,0,20211004
3048,KPDK,22/19,2999,19005,10,0,042233,AO2 T02220194,NA,BKN016;BKN021;BKN120,0,20211004
3090,KATL,21/19,2999,19003,10,0,042252,AO2 SLP149 T02110189,NA,FEW010;SCT060;BKN120;OVC200,0,20211004
3047,KPDK,22/19,2999,19003,10,0,042253,AO2 SLP144 T02170194,NA,OVC014,0,20211004
3089,KATL,21/19,3000,20004,10,0,042352,AO2 SLP152 60000 T02060189 10256 20206 53004,NA,FEW010;BKN120;OVC200,0,20211004
3046,KPDK,21/19,3000,18003,10,0,042353,AO2 SLP148 T02060194 10261 20206 51007,NA,OVC014,0,20211004
3045,KPDK,21/19,3000,16004,10,0,050000,AO2 T02060194,NA,FEW120,0,20211005
3247,KATL,21/19,3002,15005,10,0,050052,AO2 SLP159 T02060189,NA,FEW009;SCT020;BKN130;OVC200,0,20211005
3211,KPDK,21/19,3003,17003,10,0,050053,AO2 SLP157 T02060194,NA,OVC110,0,20211005
3210,KPDK,21/19,3004,14004,10,0,050148,AO2,NA,FEW008;BKN012;BKN110,0,20211005
3246,KATL,21/19,3004,15005,10,0,050152,AO2 SLP166 T02060189,NA,FEW007;BKN014;BKN130;OVC200,0,20211005
3209,KPDK,21/19,3004,14003,10,0,050153,AO2 SLP160 T02060194,NA,FEW008;BKN012;BKN110,0,20211005
3208,KPDK,20/19,3003,00000,10,0,050207,AO2 T02000194,NA,FEW007;SCT013,0,20211005
3245,KATL,21/19,3004,13005,10,0,050252,AO2 RAB0154E10B29E49 SLP164 P0001 60001 T02060189 50013,NA,FEW007;SCT015;BKN130;OVC200,0,20211005
3207,KPDK,20/19,3004,19003,10,1,050253,AO2 SLP162 T02000189 51015,NA,SCT019;BKN100,0,20211005
3206,KPDK,20/19,3005,21004,10,1,050306,AO2 T02000189,NA,BKN018;BKN095;OVC120,0,20211005
3205,KPDK,20/19,3004,14003,10,1,050332,AO2 RAB11 P0000 T02000189,-RA,SCT017;SCT080;BKN100,0,20211005
3244,KATL,21/19,3005,15005,6,0,050352,AO2 RAB11 SLP168 P0004 T02060189,-RA;BR,FEW006;SCT028;BKN050;OVC150,0,20211005
3204,KPDK,20/19,3005,VRB05,9,1,050353,AO2 RAB11 SLP164 P0001 T02000194,-RA,FEW080;BKN110,0,20211005
3203,KPDK,20/19,3005,00000,10,1,050426,AO2 RAE25 P0003 T02000194,NA,SCT008;BKN016;OVC120,0,20211005
3202,KPDK,20/19,3005,00000,10,1,050433,AO2 RAE25B28 CIG 006V010 P0003 T02000194,-RA,BKN008;BKN100;OVC120,0,20211005
3201,KPDK,20/19,3005,00000,10,1,050444,AO2 RAE25B28 P0003 T02000194,-RA,SCT008;BKN075;BKN100,0,20211005
3243,KATL,20/19,3005,14003,5,0,050452,AO2 SLP167 P0004 T02000189 402560200,-RA;BR,SCT005;BKN090;OVC150,0,20211005
3200,KPDK,20/19,3005,00000,7,1,050453,AO2 RAE25B28 SLP164 P0003 T02000194 402610194,-RA,FEW008;BKN070;OVC120,0,20211005
3242,KATL,20/19,3004,16003,6,0,050522,AO2 CIG 003V005 P0002 T02000189,-RA;BR,BKN004;BKN038;OVC100,0,20211005
3241,KATL,20/19,3004,14003,4,0,050552,AO2 SLP165 CIG 003V005 BKN004 V SCT P0005 60014 T02000189 10206 20200 50001,-RA;BR,BKN004;BKN060;OVC100,0,20211005
3199,KPDK,20/19,3004,00000,6,1,050553,AO2 SLP160 P0004 60008 T02000194 10206 20200 50000,-RA;BR,FEW006;FEW042;OVC110,0,20211005
3198,KPDK,20/19,3004,00000,6,1,050610,AO2 P0001 T02000194,-RA;BR,BKN006;OVC110,0,20211005
3240,KATL,20/19,3004,00000,9,0,050617,AO2 P0000 T02000189,-RA,SCT004;BKN075;OVC110,0,20211005
3197,KPDK,20/19,3004,00000,6,1,050642,AO2 CIG 002V006 P0002 T02000194,-RA;BR,OVC004,0,20211005
3239,KATL,20/19,3003,00000,7,0,050652,AO2 RAE51 SLP161 P0001 T02000189,NA,FEW004;SCT055;BKN110;OVC180,0,20211005
3196,KPDK,20/19,3004,00000,7,1,050653,AO2 SLP156 P0002 T02000194,-RA,OVC004,0,20211005
3238,KATL,20/19,3004,00000,8,0,050716,AO2 RAB15 P0000 T02000189,-RA,BKN014;BKN050;OVC110,0,20211005
3195,KPDK,19/19,3003,00000,8,1,050731,AO2 RAE0659 P0000 T01940189,NA,SCT005;BKN110,0,20211005
